offer_id,offer_type,status,expiration_reason,prop_id_original,prop_id_upgrade,original_adr,upgrade_list_adr,offer_adr,discount_pct,revenue_lift,guest_adults,stay_nights,days_to_arrival,email_opened,email_clicked,offer_booked,offer_expired
hist_89c76bc424e5,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,662.76,0.46,162.76,4,6,2,0,0,0,0
hist_66a3b2da2fea,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,476.38,0.47,26.38,1,6,39,0,0,0,0
hist_6add7f605661,original,opened,,prop_odd9x1,prop_8b867z,220,350,291.55,0.45,71.55,3,8,43,1,0,0,0
hist_428c7a84f47b,original,expired,reservation-started,prop_3nrojh,prop_wd9nox,120,500,400.47,0.26,280.47,3,14,36,1,0,0,1
hist_ac3cbf6af1a8,fallback,ignored,,prop_3nrojh,prop_saud8h,120,250,212.54,0.29,92.54,3,14,36,0,0,0,0
hist_d85483afc5da,original,opened,,prop_ohkebg,prop_wd9nox,450,500,482.78,0.34,32.78,2,2,36,1,0,0,0
hist_6e6c78dd1b28,original,ignored,,prop_0f4a8i,prop_le1jwd,100,180,156.81,0.29,56.81,2,13,48,0,0,0,0
hist_e75b51ce6714,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,399.45,0.22,179.45,3,2,12,0,0,0,0
hist_e440f131d84a,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,723.47,0.26,223.47,3,7,32,1,0,0,0
hist_0cc7c3b39dda,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,352.03,0.22,172.03,4,6,21,0,0,0,0
hist_174e5162ff12,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,643.45,0.25,463.45,1,8,42,1,0,0,0
hist_68db1868913c,original,ignored,,prop_xsf7c1,prop_ohkebg,150,450,354.31,0.32,204.31,1,14,33,0,0,0,0
hist_27bf1b428fd0,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,437.13,0.26,37.13,3,11,30,0,0,0,0
hist_607c015a1909,original,opened,,prop_xsf7c1,prop_wd9nox,150,500,332.0,0.48,182.0,2,4,59,1,0,0,0
hist_809ab419ed96,original,ignored,,prop_08y3id,prop_ohkebg,280,450,400.07,0.29,120.07,3,7,55,0,0,0,0
hist_7bb66e827900,original,ignored,,prop_xsf7c1,prop_08y3id,150,280,219.7,0.46,69.7,1,10,43,0,0,0,0
hist_46da6abe08cf,original,ignored,,prop_saud8h,prop_08y3id,250,280,272.88,0.24,22.88,1,8,57,0,0,0,0
hist_31d1dd544c2c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,730.08,0.23,230.08,4,11,60,0,0,0,0
hist_89f708e17928,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,480.11,0.4,30.11,2,5,59,0,0,0,0
hist_7c563ebba534,original,ignored,,prop_0f4a8i,prop_odd9x1,100,220,178.39,0.35,78.39,1,4,45,0,0,0,0
hist_c61272bd8d2c,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,485.59,0.29,35.59,1,3,21,0,0,0,0
hist_c729a3e09372,original,expired,target-property-booked,prop_wd9nox,prop_g0ppb2,500,800,659.08,0.47,159.08,3,9,28,1,0,0,1
hist_236b751353aa,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,557.02,0.39,377.02,1,8,38,1,0,0,0
hist_481b0aed94cb,original,opened,,prop_8b867z,prop_ohkebg,350,450,405.67,0.44,55.67,2,9,37,1,0,0,0
hist_2ecfb9f82e5e,original,opened,,prop_odd9x1,prop_g0ppb2,220,800,636.74,0.28,416.74,2,13,30,1,0,0,0
hist_56552a682949,original,opened,,prop_saud8h,prop_ohkebg,250,450,399.63,0.25,149.63,3,8,31,1,0,0,0
hist_68e07167d277,original,opened,,prop_3nrojh,prop_wd9nox,120,500,364.24,0.36,244.24,2,8,31,1,0,0,0
hist_42663bd8d297,original,expired,target-property-booked,prop_0f4a8i,prop_odd9x1,100,220,173.14,0.39,73.14,2,13,55,1,0,0,1
hist_1dff87ea66fc,fallback,opened,,prop_0f4a8i,prop_wd9nox,100,500,315.31,0.46,215.31,2,13,55,1,0,0,0
hist_60bc8522e818,original,ignored,,prop_saud8h,prop_8b867z,250,350,308.55,0.41,58.55,2,9,13,0,0,0,0
hist_c09996879e12,original,opened,,prop_0f4a8i,prop_08y3id,100,280,195.72,0.47,95.72,4,6,7,1,0,0,0
hist_af7a816b6d75,original,expired,time-expired,prop_ohkebg,prop_g0ppb2,450,800,723.92,0.22,273.92,1,9,37,1,0,0,1
hist_c7a3291fb636,fallback,opened,,prop_ohkebg,prop_wd9nox,450,500,477.2,0.46,27.2,1,9,37,1,0,0,0
hist_2d83876a276a,original,expired,reservation-cancelled,prop_le1jwd,prop_ohkebg,180,450,356.06,0.35,176.06,4,4,8,1,0,0,1
hist_1b3dc0dc9188,fallback,clicked,,prop_le1jwd,prop_odd9x1,180,220,201.01,0.47,21.01,4,4,8,1,1,0,0
hist_da244dd5bf1d,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,660.27,0.47,160.27,2,2,44,0,0,0,0
hist_21737544f6f5,original,ignored,,prop_8b867z,prop_ohkebg,350,450,400.35,0.5,50.35,3,8,24,0,0,0,0
hist_40a2cc5681db,original,ignored,,prop_odd9x1,prop_08y3id,220,280,256.55,0.39,36.55,4,7,27,0,0,0,0
hist_a89f26e72532,original,opened,,prop_3nrojh,prop_8b867z,120,350,259.14,0.4,139.14,1,6,57,1,0,0,0
hist_297839939411,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,479.39,0.41,29.39,3,5,39,0,0,0,0
hist_71c22b4665f1,original,ignored,,prop_8b867z,prop_ohkebg,350,450,422.39,0.28,72.39,4,9,18,0,0,0,0
hist_16752ffba105,original,opened,,prop_3nrojh,prop_saud8h,120,250,215.88,0.26,95.88,4,5,42,1,0,0,0
hist_2bcc070048a0,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,211.73,0.38,111.73,2,7,52,0,0,0,0
hist_458c310195cb,original,expired,target-property-booked,prop_odd9x1,prop_g0ppb2,220,800,641.31,0.27,421.31,3,13,54,1,0,0,1
hist_3a9c5753de1b,fallback,ignored,,prop_odd9x1,prop_ohkebg,220,450,348.3,0.44,128.3,3,13,54,0,0,0,0
hist_0c0069a3bc6a,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,231.11,0.27,131.11,1,12,35,0,0,0,0
hist_4c320087d954,original,opened,,prop_08y3id,prop_wd9nox,280,500,411.81,0.4,131.81,3,5,58,1,0,0,0
hist_9bf7012cc3ce,original,opened,,prop_le1jwd,prop_8b867z,180,350,290.3,0.35,110.3,4,3,20,1,0,0,0
hist_3f8954abcad6,original,opened,,prop_odd9x1,prop_c88oq1,220,400,317.05,0.46,97.05,4,4,4,1,0,0,0
hist_25485e8f325a,original,ignored,,prop_8b867z,prop_c88oq1,350,400,384.07,0.32,34.07,2,9,9,0,0,0,0
hist_5581c064f5f7,original,opened,,prop_8b867z,prop_c88oq1,350,400,380.61,0.39,30.61,4,3,25,1,0,0,0
hist_aca8500a336c,original,opened,,prop_3nrojh,prop_c88oq1,120,400,271.26,0.46,151.26,2,4,41,1,0,0,0
hist_809d16963508,original,ignored,,prop_le1jwd,prop_wd9nox,180,500,350.5,0.47,170.5,1,4,23,0,0,0,0
hist_5d4e35e1be30,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,229.64,0.28,129.64,4,8,35,0,0,0,0
hist_8a111d2a62a9,original,opened,,prop_8b867z,prop_c88oq1,350,400,378.31,0.43,28.31,1,14,60,1,0,0,0
hist_118ee5e21b6e,original,opened,,prop_saud8h,prop_8b867z,250,350,318.29,0.32,68.29,1,6,39,1,0,0,0
hist_b7d4c7b04ce9,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,683.48,0.29,283.48,4,4,27,0,0,0,0
hist_214d05d57c65,original,ignored,,prop_xsf7c1,prop_saud8h,150,250,224.73,0.25,74.73,1,12,24,0,0,0,0
hist_3a843bfa5683,original,ignored,,prop_saud8h,prop_ohkebg,250,450,363.4,0.43,113.4,3,2,13,0,0,0,0
hist_02c6069d78ad,original,ignored,,prop_0f4a8i,prop_3nrojh,100,120,113.93,0.3,13.93,1,10,33,0,0,0,0
hist_2cc1724b550a,original,ignored,,prop_xsf7c1,prop_le1jwd,150,180,172.61,0.25,22.61,2,2,27,0,0,0,0
hist_5b01df10a64d,original,opened,,prop_3nrojh,prop_wd9nox,120,500,402.43,0.26,282.43,1,10,22,1,0,0,0
hist_f11c9b71381d,original,ignored,,prop_8b867z,prop_c88oq1,350,400,386.75,0.27,36.75,2,13,50,0,0,0,0
hist_f5ccc62c819f,original,opened,,prop_0f4a8i,prop_xsf7c1,100,150,134.05,0.32,34.05,1,6,35,1,0,0,0
hist_3f1949bccb5e,original,ignored,,prop_8b867z,prop_c88oq1,350,400,384.3,0.31,34.3,4,10,6,0,0,0,0
hist_db5074555b93,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,339.93,0.37,189.93,2,3,6,1,0,0,0
hist_9c28b6ce1786,original,ignored,,prop_08y3id,prop_8b867z,280,350,317.74,0.46,37.74,1,8,38,0,0,0,0
hist_80c939204e4d,original,ignored,,prop_0f4a8i,prop_ohkebg,100,450,358.64,0.26,258.64,3,12,54,0,0,0,0
hist_c0a5ac5698f8,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,631.31,0.42,231.31,4,6,14,1,0,0,0
hist_9f7a537004bb,original,ignored,,prop_le1jwd,prop_ohkebg,180,450,327.82,0.45,147.82,4,12,13,0,0,0,0
hist_8abefc438bc1,original,opened,,prop_odd9x1,prop_saud8h,220,250,241.79,0.27,21.79,1,7,35,1,0,0,0
hist_30f71a9d9286,original,ignored,,prop_le1jwd,prop_8b867z,180,350,301.14,0.29,121.14,4,8,27,0,0,0,0
hist_aa8425fd6c5f,original,ignored,,prop_0f4a8i,prop_wd9nox,100,500,368.24,0.33,268.24,4,7,40,0,0,0,0
hist_16ec2321892f,original,expired,target-property-booked,prop_odd9x1,prop_g0ppb2,220,800,555.24,0.42,335.24,4,11,58,1,0,0,1
hist_dde94631df94,fallback,clicked,,prop_odd9x1,prop_8b867z,220,350,312.83,0.29,92.83,4,11,58,1,1,0,0
hist_dd34ba9201e0,original,ignored,,prop_0f4a8i,prop_le1jwd,100,180,151.31,0.36,51.31,1,3,19,0,0,0,0
hist_c9d7f074c2a6,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,673.21,0.42,173.21,3,10,8,0,0,0,0
hist_6ce981c572f3,original,opened,,prop_8b867z,prop_wd9nox,350,500,442.41,0.38,92.41,4,9,55,1,0,0,0
hist_558bac715587,original,clicked,,prop_c88oq1,prop_ohkebg,400,450,433.8,0.32,33.8,3,9,6,1,1,0,0
hist_246435c70545,original,opened,,prop_saud8h,prop_wd9nox,250,500,428.95,0.28,178.95,1,5,39,1,0,0,0
hist_8a7bddb7c0c1,original,opened,,prop_xsf7c1,prop_8b867z,150,350,288.88,0.31,138.88,3,9,38,1,0,0,0
hist_8e9ba79f4633,original,opened,,prop_le1jwd,prop_saud8h,180,250,230.2,0.28,50.2,3,3,16,1,0,0,0
hist_919b80070def,original,clicked,,prop_odd9x1,prop_08y3id,220,280,259.66,0.34,39.66,2,5,1,1,1,0,0
hist_b26fd9c282ba,original,ignored,,prop_xsf7c1,prop_08y3id,150,280,216.91,0.49,66.91,2,9,7,0,0,0,0
hist_63fe0b4f340a,original,ignored,,prop_saud8h,prop_08y3id,250,280,269.76,0.34,19.76,2,10,43,0,0,0,0
hist_cc91c42a38df,original,opened,,prop_0f4a8i,prop_xsf7c1,100,150,135.18,0.3,35.18,1,3,39,1,0,0,0
hist_9145d7ad40f0,original,ignored,,prop_08y3id,prop_c88oq1,280,400,343.91,0.47,63.91,2,6,60,0,0,0,0
hist_e5cbcdb52e36,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,484.04,0.32,34.04,3,4,37,0,0,0,0
hist_20942e19e8c8,original,ignored,,prop_le1jwd,prop_8b867z,180,350,305.88,0.26,125.88,4,14,46,0,0,0,0
hist_d684b8487b0b,original,expired,time-expired,prop_le1jwd,prop_ohkebg,180,450,353.71,0.36,173.71,4,13,30,1,0,0,1
hist_dc5e7a0e4611,fallback,ignored,,prop_le1jwd,prop_8b867z,180,350,292.46,0.34,112.46,4,13,30,0,0,0,0
hist_ebba891eb821,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,641.29,0.45,191.29,3,2,34,0,0,0,0
hist_2a5474b422f6,original,opened,,prop_08y3id,prop_8b867z,280,350,330.52,0.28,50.52,2,6,33,1,0,0,0
hist_318352b125cb,original,opened,,prop_le1jwd,prop_08y3id,180,280,244.53,0.35,64.53,4,11,59,1,0,0,0
hist_b6e6f382a254,original,ignored,,prop_odd9x1,prop_8b867z,220,350,300.52,0.38,80.52,2,10,34,0,0,0,0
hist_ab3b17d8ff76,original,ignored,,prop_le1jwd,prop_8b867z,180,350,303.61,0.27,123.61,2,3,46,0,0,0,0
hist_bbb8d16ab61d,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,476.65,0.47,26.65,1,3,58,0,0,0,0
hist_f1c40bd6a5b6,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,737.5,0.21,237.5,2,4,57,0,0,0,0
hist_217578bf9066,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,374.82,0.33,154.82,4,13,54,0,0,0,0
hist_d03be94b1cc1,original,opened,,prop_3nrojh,prop_le1jwd,120,180,156.57,0.39,36.57,2,2,16,1,0,0,0
hist_20a7b1113090,original,ignored,,prop_le1jwd,prop_saud8h,180,250,219.81,0.43,39.81,1,2,30,0,0,0,0
hist_7c4e5bc4c97d,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,405.93,0.34,185.93,3,7,42,0,0,0,0
hist_01d8b20e977a,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,608.97,0.42,258.97,3,5,25,0,0,0,0
hist_b7ecd73ab2b0,original,ignored,,prop_0f4a8i,prop_odd9x1,100,220,186.96,0.28,86.96,1,3,45,0,0,0,0
hist_0e325f3b6ca1,original,ignored,,prop_saud8h,prop_8b867z,250,350,314.25,0.36,64.25,4,5,13,0,0,0,0
hist_41287e92fcde,original,ignored,,prop_08y3id,prop_wd9nox,280,500,392.02,0.49,112.02,4,8,50,0,0,0,0
hist_fd8202acbb05,original,opened,,prop_odd9x1,prop_g0ppb2,220,800,530.9,0.46,310.9,2,13,2,1,0,0,0
hist_85a25333bcf8,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,735.45,0.22,235.45,3,4,35,1,0,0,0
hist_0f21ea8ee69e,original,ignored,,prop_0f4a8i,prop_g0ppb2,100,800,527.53,0.39,427.53,3,12,19,0,0,0,0
hist_f8bbeff7b908,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,608.07,0.37,328.07,2,8,36,0,0,0,0
hist_9535501a08b5,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,612.54,0.42,262.54,2,10,31,0,0,0,0
hist_68dbc77674c1,original,opened,,prop_xsf7c1,prop_c88oq1,150,400,304.5,0.38,154.5,1,2,31,1,0,0,0
hist_993ff72b3d89,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,478.2,0.44,28.2,2,13,59,0,0,0,0
hist_53b6234fb496,original,ignored,,prop_odd9x1,prop_8b867z,220,350,302.39,0.37,82.39,3,6,60,0,0,0,0
hist_f3e69f65bf1e,original,ignored,,prop_08y3id,prop_c88oq1,280,400,363.2,0.31,83.2,1,6,32,0,0,0,0
hist_5b07f61a4e6c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,734.38,0.22,234.38,1,2,21,0,0,0,0
hist_0b3f291d97f5,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,479.69,0.2,79.69,3,12,34,0,0,0,0
hist_4569fa9ebade,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,479.45,0.41,29.45,4,11,9,0,0,0,0
hist_f73c3b6b3ab5,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,328.31,0.33,148.31,3,6,40,0,0,0,0
hist_872544924b25,original,clicked,,prop_c88oq1,prop_ohkebg,400,450,436.68,0.27,36.68,4,9,40,1,1,0,0
hist_8157610a4bde,original,ignored,,prop_saud8h,prop_ohkebg,250,450,405.93,0.22,155.93,1,8,53,0,0,0,0
hist_ee40ad7958b7,original,ignored,,prop_odd9x1,prop_saud8h,220,250,235.73,0.48,15.73,3,12,17,0,0,0,0
hist_26871b5b331e,original,opened,,prop_0f4a8i,prop_odd9x1,100,220,185.95,0.28,85.95,3,6,37,1,0,0,0
hist_a7776e85a577,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,389.31,0.29,269.31,4,10,22,0,0,0,0
hist_d14c9cb32ff2,original,opened,,prop_0f4a8i,prop_3nrojh,100,120,110.53,0.47,10.53,3,14,26,1,0,0,0
hist_b56767c2bdbc,original,ignored,,prop_8b867z,prop_ohkebg,350,450,403.73,0.46,53.73,4,2,2,0,0,0,0
hist_84ceeb95222c,original,clicked,,prop_8b867z,prop_ohkebg,350,450,403.67,0.46,53.67,1,10,39,1,1,0,0
hist_ec8b9f8f649f,original,ignored,,prop_saud8h,prop_ohkebg,250,450,398.38,0.26,148.38,3,12,36,0,0,0,0
hist_8a388ac7d19a,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,665.86,0.38,215.86,1,11,30,1,0,0,0
hist_7823b0fbdc4d,original,ignored,,prop_3nrojh,prop_le1jwd,120,180,151.59,0.47,31.59,2,14,12,0,0,0,0
hist_09b06a8ae84d,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,700.86,0.28,250.86,4,3,10,0,0,0,0
hist_ac5a9b77ac3e,original,ignored,,prop_le1jwd,prop_ohkebg,180,450,378.28,0.27,198.28,1,14,53,0,0,0,0
hist_9830fd7fa38d,original,ignored,,prop_08y3id,prop_8b867z,280,350,325.21,0.35,45.21,1,7,54,0,0,0,0
hist_bc153201db39,original,ignored,,prop_8b867z,prop_wd9nox,350,500,460.79,0.26,110.79,3,11,53,0,0,0,0
hist_f9c6ea64957f,original,ignored,,prop_xsf7c1,prop_saud8h,150,250,200.97,0.49,50.97,3,2,48,0,0,0,0
hist_3b577063766e,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,675.26,0.42,175.26,4,5,35,0,0,0,0
hist_bdd4d2482fd5,original,opened,,prop_ohkebg,prop_wd9nox,450,500,478.92,0.42,28.92,4,5,33,1,0,0,0
hist_ad06346acda3,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,592.16,0.46,242.16,3,9,7,0,0,0,0
hist_5f92e46f0a2f,original,opened,,prop_8b867z,prop_wd9nox,350,500,430.62,0.46,80.62,4,2,53,1,0,0,0
hist_fbdfcf30b881,original,opened,,prop_odd9x1,prop_c88oq1,220,400,319.67,0.45,99.67,1,12,22,1,0,0,0
hist_10ada43907a8,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,479.11,0.21,79.11,3,9,26,0,0,0,0
hist_da86d653ddfa,original,opened,,prop_0f4a8i,prop_wd9nox,100,500,313.19,0.47,213.19,2,2,49,1,0,0,0
hist_850bc17861a7,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,684.5,0.38,184.5,2,9,39,1,0,0,0
hist_10a15069cb81,original,ignored,,prop_08y3id,prop_ohkebg,280,450,387.4,0.37,107.4,4,7,25,0,0,0,0
hist_eca2afc09d26,original,opened,,prop_xsf7c1,prop_g0ppb2,150,800,601.59,0.31,451.59,3,2,34,1,0,0,0
hist_61d1bdcac2e5,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,607.54,0.35,357.54,3,5,39,0,0,0,0
hist_3dc6f55fbfd2,original,ignored,,prop_odd9x1,prop_saud8h,220,250,238.66,0.38,18.66,1,9,29,0,0,0,0
hist_34e07beb1dc0,original,clicked,,prop_saud8h,prop_g0ppb2,250,800,659.1,0.26,409.1,2,5,44,1,1,0,0
hist_173f72e9b0b2,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,700.79,0.33,200.79,2,7,39,1,0,0,0
hist_7c9e6805678f,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,562.74,0.46,282.74,2,7,2,0,0,0,0
hist_996318c5040e,original,ignored,,prop_3nrojh,prop_le1jwd,120,180,164.34,0.26,44.34,1,10,49,0,0,0,0
hist_529e447ba756,original,ignored,,prop_saud8h,prop_ohkebg,250,450,396.84,0.27,146.84,2,10,11,0,0,0,0
hist_29d876dbc30b,original,ignored,,prop_8b867z,prop_c88oq1,350,400,376.85,0.46,26.85,4,9,3,0,0,0,0
hist_e943c8145f94,original,opened,,prop_3nrojh,prop_wd9nox,120,500,375.12,0.33,255.12,3,3,30,1,0,0,0
hist_183fc5f33ae3,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,617.95,0.4,267.95,3,4,51,0,0,0,0
hist_ceccf8067927,original,opened,,prop_3nrojh,prop_saud8h,120,250,206.68,0.33,86.68,2,6,3,1,0,0,0
hist_1a31fd4ec569,original,opened,,prop_saud8h,prop_ohkebg,250,450,371.65,0.39,121.65,2,11,38,1,0,0,0
hist_69175480a5f4,original,opened,,prop_08y3id,prop_c88oq1,280,400,364.79,0.29,84.79,4,9,40,1,0,0,0
hist_f6b13ca9b9cd,original,ignored,,prop_le1jwd,prop_saud8h,180,250,234.77,0.22,54.77,4,2,29,0,0,0,0
hist_e79f4c7b20bb,original,ignored,,prop_odd9x1,prop_saud8h,220,250,241.69,0.28,21.69,4,6,35,0,0,0,0
hist_d857ba5bd89c,original,opened,,prop_8b867z,prop_wd9nox,350,500,460.81,0.26,110.81,4,5,59,1,0,0,0
hist_135e6a238135,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,408.45,0.26,258.45,3,11,12,0,0,0,0
hist_6d49b0ac59c5,original,ignored,,prop_le1jwd,prop_8b867z,180,350,273.16,0.45,93.16,3,8,8,0,0,0,0
hist_0f3d3a255c37,original,ignored,,prop_08y3id,prop_ohkebg,280,450,380.47,0.41,100.47,4,3,53,0,0,0,0
hist_c475ad7e8e4c,original,ignored,,prop_xsf7c1,prop_ohkebg,150,450,305.0,0.48,155.0,4,9,59,0,0,0,0
hist_558770fafe78,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,636.46,0.41,236.46,4,12,40,0,0,0,0
hist_a768843fb8a5,original,opened,,prop_0f4a8i,prop_08y3id,100,280,225.93,0.3,125.93,3,3,57,1,0,0,0
hist_3b33f90d8480,original,ignored,,prop_0f4a8i,prop_c88oq1,100,400,318.97,0.27,218.97,4,10,53,0,0,0,0
hist_f0f667ce4f04,original,opened,,prop_c88oq1,prop_wd9nox,400,500,471.26,0.29,71.26,3,9,17,1,0,0,0
hist_9acc415ff132,original,ignored,,prop_08y3id,prop_wd9nox,280,500,431.73,0.31,151.73,1,10,31,0,0,0,0
hist_228a116a1ec9,original,opened,,prop_3nrojh,prop_ohkebg,120,450,294.22,0.47,174.22,3,11,16,1,0,0,0
hist_cf6fc4e38328,original,opened,,prop_ohkebg,prop_wd9nox,450,500,480.51,0.39,30.51,2,6,17,1,0,0,0
hist_3670fb741d6b,original,opened,,prop_0f4a8i,prop_c88oq1,100,400,256.91,0.48,156.91,4,13,5,1,0,0,0
hist_d42313cff0b1,original,ignored,,prop_odd9x1,prop_g0ppb2,220,800,625.58,0.3,405.58,3,4,59,0,0,0,0
hist_73757a2ba980,original,ignored,,prop_8b867z,prop_c88oq1,350,400,381.78,0.36,31.78,4,7,27,0,0,0,0
hist_4cddadc0d5da,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,667.28,0.44,167.28,4,14,45,0,0,0,0
hist_b7bae6762452,original,opened,,prop_08y3id,prop_c88oq1,280,400,367.21,0.27,87.21,1,5,56,1,0,0,0
hist_d6d67ede5af4,original,expired,target-property-booked,prop_xsf7c1,prop_odd9x1,150,220,187.17,0.47,37.17,2,2,14,1,0,0,1
hist_7c9ef1fcb5c2,fallback,opened,,prop_xsf7c1,prop_g0ppb2,150,800,498.94,0.46,348.94,2,2,14,1,0,0,0
hist_fbbcbb4bb507,original,opened,,prop_odd9x1,prop_saud8h,220,250,243.2,0.23,23.2,1,12,30,1,0,0,0
hist_8d645e34bb40,original,opened,,prop_ohkebg,prop_wd9nox,450,500,483.34,0.33,33.34,1,12,36,1,0,0,0
hist_51b9ea297e0c,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,482.49,0.35,32.49,4,9,35,0,0,0,0
hist_30f2de26d9e9,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,487.32,0.25,37.32,4,7,57,0,0,0,0
hist_0f1e3f1a6fa2,original,opened,,prop_3nrojh,prop_xsf7c1,120,150,142.3,0.26,22.3,1,2,58,1,0,0,0
hist_3a1635746135,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,547.97,0.46,297.97,2,11,22,0,0,0,0
hist_322f42a66446,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,141.7,0.28,21.7,2,10,32,0,0,0,0
hist_d69b6cbe3a54,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,429.08,0.42,29.08,4,14,2,0,0,0,0
hist_7d33b9700dbb,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,657.12,0.41,207.12,1,11,1,1,0,0,0
hist_40f70a7e9e45,original,ignored,,prop_0f4a8i,prop_saud8h,100,250,177.93,0.48,77.93,2,9,25,0,0,0,0
hist_42d6ede4dcde,original,opened,,prop_odd9x1,prop_wd9nox,220,500,368.81,0.47,148.81,3,2,35,1,0,0,0
hist_2df14bf90397,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,476.52,0.47,26.52,3,8,59,0,0,0,0
hist_f87e67500419,original,ignored,,prop_xsf7c1,prop_08y3id,150,280,235.18,0.34,85.18,2,12,9,0,0,0,0
hist_fac6323b98bd,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,676.89,0.41,176.89,3,2,39,1,0,0,0
hist_2219cdb0bbc7,original,ignored,,prop_le1jwd,prop_saud8h,180,250,235.1,0.21,55.1,3,12,59,0,0,0,0
hist_5a24b0808ad9,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,729.81,0.2,279.81,1,10,9,0,0,0,0
hist_ff6d1fc0cc69,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,705.07,0.32,205.07,1,9,13,0,0,0,0
hist_1442c802f7e4,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,203.84,0.42,103.84,1,14,26,0,0,0,0
hist_4a4317a83722,original,opened,,prop_odd9x1,prop_wd9nox,220,500,363.39,0.49,143.39,1,12,44,1,0,0,0
hist_f382a90f9d1c,original,expired,time-expired,prop_wd9nox,prop_g0ppb2,500,800,718.28,0.27,218.28,3,12,44,1,0,0,1
hist_d3360c6af827,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,650.12,0.43,200.12,2,12,13,1,0,0,0
hist_d658c8264950,original,opened,,prop_08y3id,prop_g0ppb2,280,800,608.05,0.37,328.05,3,9,12,1,0,0,0
hist_3d69132ffbb3,original,opened,,prop_saud8h,prop_ohkebg,250,450,361.26,0.44,111.26,4,13,18,1,0,0,0
hist_ff4f13ac3a0a,original,ignored,,prop_3nrojh,prop_saud8h,120,250,220.39,0.23,100.39,4,6,41,0,0,0,0
hist_57203485cc7a,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,613.48,0.41,263.48,2,9,41,0,0,0,0
hist_3355415b656f,original,opened,,prop_le1jwd,prop_c88oq1,180,400,298.46,0.46,118.46,4,11,13,1,0,0,0
hist_5874cb93f9ff,original,opened,,prop_le1jwd,prop_odd9x1,180,220,200.96,0.48,20.96,4,5,32,1,0,0,0
hist_5254557add29,original,ignored,,prop_odd9x1,prop_8b867z,220,350,309.88,0.31,89.88,2,4,34,0,0,0,0
